case,detector,G1,G2,G3,G4,G5,G6,G7
D003,det12,15983523200000.0,74185692000000.0,3206671780000000.0,4747510400000000.0,2.56503693e+16,5479269800000000.0,8.2940005e+16
D003,det13,16256126400000.0,75266537000000.0,3256771110000000.0,4798517900000000.0,2.58271063e+16,5526879300000000.0,8.3629544e+16
D003,det14,16498542700000.0,76612250000000.0,3310455820000000.0,4851195500000000.0,2.59934264e+16,5570075800000000.0,8.4267128e+16
D003,det15,17029502800000.0,79047175000000.0,3418813570000000.0,4958451700000000.0,2.63071916e+16,5652639800000000.0,8.5465062e+16
D003,det16,17557370900000.0,81595659000000.0,3528425390000000.0,5071883600000000.0,2.66029219e+16,5730229800000000.0,8.6588389e+16
D003,det17,18123308600000.0,84292802000000.0,3646481030000000.0,5188438400000000.0,2.68716871e+16,5800453800000000.0,8.7600615e+16
D003,det18,18730710600000.0,87116404000000.0,3769942100000000.0,5312905900000000.0,2.71410349e+16,5867506400000000.0,8.8599513e+16
D003,det19,19368333800000.0,90219085000000.0,3896373700000000.0,5439830500000000.0,2.73988556e+16,5934735600000000.0,8.9556576e+16
D003,det20,20030463500000.0,93257294000000.0,4029065000000000.0,5572709200000000.0,2.76540427e+16,5997922200000000.0,9.0479133e+16
D003,det21,21410959100000.0,99966942000000.0,4314671400000000.0,5857067800000000.0,2.81398308e+16,6121195500000000.0,9.2228277e+16
D003,det22,23009117700000.0,107292435000000.0,4621307800000000.0,6161886600000000.0,2.8637027e+16,6244242900000000.0,9.3982653e+16
D003,det23,25397436600000.0,119200401000000.0,5122437100000000.0,6655946900000000.0,2.93604779e+16,6417469700000000.0,9.6468909e+16
D003,det24,29145858300000.0,136510727000000.0,5854610000000000.0,7366241000000000.0,3.0309444e+16,6642689200000000.0,9.9692431e+16
D003,det25,33129779600000.0,155439968000000.0,6641238900000000.0,8114401400000000.0,3.1227096e+16,6854971800000000.0,1.02748197e+17
D004,det0,11349672000000.0,52057646000000.0,2255705580000000.0,3643975900000000.0,2.2295227e+16,4732697200000000.0,7.2058069e+16
D004,det1,11271222600000.0,51835537000000.0,2234582270000000.0,3684318900000000.0,2.27705787e+16,4838890800000000.0,7.3682521e+16
D004,det2,11303547500000.0,51912700000000.0,2241168910000000.0,3695147900000000.0,2.30021051e+16,4901945300000000.0,7.4611824e+16
D004,det3,11356292000000.0,52147498000000.0,2247018720000000.0,3705216000000000.0,2.31989932e+16,4952695400000000.0,7.5394417e+16
D004,det4,11412839700000.0,52288232000000.0,2254226470000000.0,3715853400000000.0,2.33591697e+16,4995989100000000.0,7.6045761e+16
D004,det5,11434953700000.0,52533945000000.0,2260410630000000.0,3726299500000000.0,2.34986155e+16,5032410600000000.0,7.6598243e+16
D004,det6,11465183300000.0,52682141000000.0,2268919600000000.0,3735281400000000.0,2.36233863e+16,5065429300000000.0,7.7115908e+16
D004,det7,11547806600000.0,52943919000000.0,2278464900000000.0,3747243800000000.0,2.37642605e+16,5102761600000000.0,7.7666762e+16
D004,det8,11612938700000.0,53265029000000.0,2292345110000000.0,3763253500000000.0,2.3916043e+16,5144346000000000.0,7.8282489e+16
D004,det9,11646579900000.0,53539769000000.0,2304515930000000.0,3777545600000000.0,2.40509215e+16,5182014400000000.0,7.8841668e+16
D004,det10,11789474300000.0,54088108000000.0,2330596590000000.0,3805486400000000.0,2.42794864e+16,5244453800000000.0,7.9769589e+16
D004,det11,11936985200000.0,54739942000000.0,2359111440000000.0,3833988000000000.0,2.44783778e+16,5297768100000000.0,8.0573114e+16
D004,det12,12040401300000.0,55413337000000.0,2386820330000000.0,3863676500000000.0,2.46512065e+16,5347008300000000.0,8.1278956e+16
D004,det13,12203631000000.0,55999225000000.0,2413456100000000.0,3892367200000000.0,2.48091679e+16,5390942500000000.0,8.1938139e+16
D004,det14,12298847800000.0,56740293000000.0,2442133420000000.0,3920435500000000.0,2.49579604e+16,5431214500000000.0,8.2546027e+16
D004,det15,12586663500000.0,57926857000000.0,2500313230000000.0,3982993400000000.0,2.52324916e+16,5507837000000000.0,8.3656361e+16
D004,det16,12880201800000.0,59332844000000.0,2561813930000000.0,4047201400000000.0,2.54905203e+16,5577462900000000.0,8.4683612e+16
D004,det17,13177770900000.0,60845782000000.0,2624640200000000.0,4112886600000000.0,2.57326576e+16,5643111900000000.0,8.5649124e+16
D004,det18,13490050500000.0,62278865000000.0,2691604610000000.0,4182752000000000.0,2.59675318e+16,5708662600000000.0,8.6566986e+16
D004,det19,13861800400000.0,63877384000000.0,2760204060000000.0,4255545300000000.0,2.61886215e+16,5766291500000000.0,8.742091e+16
D004,det20,14177745100000.0,65550687000000.0,2832814410000000.0,4331027400000000.0,2.64135293e+16,5824831300000000.0,8.8273022e+16
D004,det21,14944034200000.0,69123496000000.0,2987848290000000.0,4494183300000000.0,2.68359369e+16,5935394100000000.0,8.9875185e+16
D004,det22,15781787500000.0,72980223000000.0,3157783750000000.0,4672976300000000.0,2.72597561e+16,6044452700000000.0,9.1434612e+16
D004,det23,17145854000000.0,79729647000000.0,3440835480000000.0,4970886600000000.0,2.78895133e+16,6206188000000000.0,9.373342e+16
D004,det24,19280509400000.0,89845549000000.0,3881561870000000.0,5429577500000000.0,2.87479549e+16,6414854500000000.0,9.6696527e+16
D004,det25,21866365500000.0,101921365000000.0,4395966500000000.0,5961351300000000.0,2.96238757e+16,6622384200000000.0,9.9675629e+16
D005,det0,11054934400000.0,50741665000000.0,2200344850000000.0,3581295900000000.0,2.20794129e+16,4705145400000000.0,7.168622e+16
D005,det1,11023136300000.0,50509695000000.0,2179374700000000.0,3621756900000000.0,2.25441918e+16,4809742400000000.0,7.3276933e+16
D005,det2,11037793000000.0,50673430000000.0,2186093410000000.0,3631585400000000.0,2.27682807e+16,4869392700000000.0,7.4179915e+16
D005,det3,11097718900000.0,50826559000000.0,2191844620000000.0,3641431300000000.0,2.29576797e+16,4919585900000000.0,7.4938798e+16
D005,det4,11123198300000.0,51026450000000.0,2198365800000000.0,3650962700000000.0,2.31091768e+16,4960379200000000.0,7.556354e+16
D005,det5,11168745900000.0,51148139000000.0,2205214120000000.0,3660365500000000.0,2.3252349e+16,4997116000000000.0,7.6093588e+16
D005,det6,11203609700000.0,51409356000000.0,2213505300000000.0,3671507100000000.0,2.33701723e+16,5028857100000000.0,7.6589831e+16
D005,det7,11222500500000.0,51563980000000.0,2222231470000000.0,3681160500000000.0,2.35089841e+16,5066658100000000.0,7.7146438e+16
D005,det8,11287024400000.0,51754846000000.0,2234164110000000.0,3696262500000000.0,2.36561206e+16,5108066600000000.0,7.7766476e+16
D005,det9,11359686500000.0,52105830000000.0,2245089790000000.0,3709183900000000.0,2.37915167e+16,5144171300000000.0,7.8312243e+16
D005,det10,11449868100000.0,52740099000000.0,2271024030000000.0,3738110700000000.0,2.40149966e+16,5205470800000000.0,7.9220313e+16
D005,det11,11589772300000.0,53259139000000.0,2296176680000000.0,3764300900000000.0,2.42069654e+16,5257916600000000.0,8.0005964e+16
D005,det12,11709614700000.0,53904492000000.0,2322961730000000.0,3791128200000000.0,2.43753239e+16,5303844300000000.0,8.0696224e+16
D005,det13,11836880700000.0,54431197000000.0,2348179700000000.0,3818282800000000.0,2.4530817e+16,5347954000000000.0,8.1333121e+16
D005,det14,11970539500000.0,55024073000000.0,2375408170000000.0,3847021000000000.0,2.4678974e+16,5388946300000000.0,8.1944459e+16
D005,det15,12221690800000.0,56284551000000.0,2429464220000000.0,3904722800000000.0,2.49522484e+16,5462493300000000.0,8.3036034e+16
D005,det16,12511474900000.0,57680561000000.0,2488015480000000.0,3966599100000000.0,2.51971003e+16,5532356100000000.0,8.4032702e+16
D005,det17,12781764100000.0,58866688000000.0,2546944730000000.0,4028552200000000.0,2.54354646e+16,5597430000000000.0,8.4973148e+16
D005,det18,13078811100000.0,60401734000000.0,2609484760000000.0,4095818800000000.0,2.56639998e+16,5657314300000000.0,8.5852923e+16
D005,det19,13415422300000.0,61877269000000.0,2674888770000000.0,4165023100000000.0,2.58757572e+16,5716704000000000.0,8.6686223e+16
D005,det20,13726448600000.0,63420405000000.0,2743787870000000.0,4237036000000000.0,2.60959772e+16,5772429000000000.0,8.7530482e+16
D005,det21,14444207900000.0,66719693000000.0,2888306230000000.0,4390944500000000.0,2.65112114e+16,5881961300000000.0,8.9094009e+16
D005,det22,15192422300000.0,70394096000000.0,3047695880000000.0,4559915000000000.0,2.69263184e+16,5989204100000000.0,9.0638109e+16
D005,det23,16500047200000.0,76552699000000.0,3313486520000000.0,4841228800000000.0,2.75422088e+16,6144921500000000.0,9.2847252e+16
D005,det24,18533080700000.0,86037665000000.0,3724253880000000.0,5273492300000000.0,2.83799922e+16,6350290200000000.0,9.577042e+16
D005,det25,20898141600000.0,97330711000000.0,4209319100000000.0,5778207900000000.0,2.92357803e+16,6550953800000000.0,9.8651066e+16
D006,det0,10553070600000.0,48354589000000.0,2097005640000000.0,3464586500000000.0,2.16742965e+16,4654288200000000.0,7.097264e+16
D006,det1,10493684300000.0,48075723000000.0,2078208770000000.0,3500864000000000.0,2.21092975e+16,4752563600000000.0,7.2474631e+16
D006,det2,10534784000000.0,48266541000000.0,2082937080000000.0,3509973000000000.0,2.23250399e+16,4808494500000000.0,7.3344571e+16
D006,det3,10556066200000.0,48410433000000.0,2089343900000000.0,3519328000000000.0,2.24984858e+16,4856597300000000.0,7.4050005e+16
D006,det4,10586997900000.0,48572456000000.0,2094906100000000.0,3528842100000000.0,2.26493832e+16,4895085200000000.0,7.4641587e+16
D006,det5,10652250500000.0,48696499000000.0,2101489100000000.0,3536819500000000.0,2.27788555e+16,4931247300000000.0,7.5181721e+16
D006,det6,10650430000000.0,48789323000000.0,2106665960000000.0,3545403200000000.0,2.28905534e+16,4962313000000000.0,7.5628896e+16
D006,det7,10702335400000.0,48982881000000.0,2115244190000000.0,3555566100000000.0,2.30262874e+16,4999469000000000.0,7.618918e+16
D006,det8,10740829000000.0,49226716000000.0,2125055530000000.0,3569333900000000.0,2.31674141e+16,5037097400000000.0,7.6754402e+16
D006,det9,10803428400000.0,49508043000000.0,2136491070000000.0,3581701600000000.0,2.32949269e+16,5071983600000000.0,7.7285387e+16
D006,det10,10920840400000.0,50023674000000.0,2158465700000000.0,3606921900000000.0,2.35117371e+16,5132181200000000.0,7.8169415e+16
D006,det11,11017946800000.0,50588572000000.0,2182387720000000.0,3632220100000000.0,2.36913643e+16,5181160200000000.0,7.8915598e+16
D006,det12,11167823500000.0,51100056000000.0,2204697820000000.0,3656798100000000.0,2.38559671e+16,5227170600000000.0,7.9586552e+16
D006,det13,11232671400000.0,51538750000000.0,2228295740000000.0,3682162400000000.0,2.40038991e+16,5268294300000000.0,8.020546e+16
D006,det14,11350482400000.0,52103947000000.0,2252522710000000.0,3707456300000000.0,2.4140776e+16,5306250900000000.0,8.0770618e+16
D006,det15,11594144800000.0,53204690000000.0,2300608150000000.0,3760843400000000.0,2.44004068e+16,5378852900000000.0,8.1821376e+16
D006,det16,11783709000000.0,54377151000000.0,2353424260000000.0,3816787800000000.0,2.46404453e+16,5442540300000000.0,8.2769712e+16
D006,det17,12069667000000.0,55465105000000.0,2405763340000000.0,3874131600000000.0,2.48660213e+16,5504984800000000.0,8.3668298e+16
D006,det18,12355735700000.0,56815473000000.0,2462655850000000.0,3934312500000000.0,2.50851879e+16,5564643300000000.0,8.4525986e+16
D006,det19,12603715300000.0,58186644000000.0,2519330800000000.0,3996839100000000.0,2.52930545e+16,5620838300000000.0,8.5332365e+16
D006,det20,12929444800000.0,59514234000000.0,2579416470000000.0,4061996800000000.0,2.54978016e+16,5675571000000000.0,8.6123709e+16
D006,det21,13509590800000.0,62393162000000.0,2708236420000000.0,4200864900000000.0,2.58992573e+16,5779767800000000.0,8.7640251e+16
D006,det22,14202715800000.0,65650255000000.0,2849287280000000.0,4353827000000000.0,2.62950978e+16,5880714100000000.0,8.9090229e+16
D006,det23,15345444500000.0,71037395000000.0,3082919080000000.0,4605553300000000.0,2.68829844e+16,6030227600000000.0,9.1221074e+16
D006,det24,17088961500000.0,79346029000000.0,3445170070000000.0,4993759100000000.0,2.76805258e+16,6224312500000000.0,9.3996094e+16
D006,det25,19217002600000.0,89281024000000.0,3872828740000000.0,5446113300000000.0,2.85090607e+16,6421715100000000.0,9.6788365e+16
D007,det0,8879172900000.0,40478008400000.0,1739269090000000.0,3048814250000000.0,2.10902953e+16,4584452400000000.0,7.0197643e+16
D007,det1,8858105000000.0,40304323000000.0,1726402360000000.0,3076178860000000.0,2.1456464e+16,4669202400000000.0,7.1491538e+16
D007,det2,8885563000000.0,40408009600000.0,1730060770000000.0,3081072550000000.0,2.16550646e+16,4724565100000000.0,7.2324208e+16
D007,det3,8886610400000.0,40430810100000.0,1732637670000000.0,3086626610000000.0,2.18160823e+16,4766102200000000.0,7.2996343e+16
D007,det4,8919007900000.0,40603287300000.0,1735043180000000.0,3091813150000000.0,2.19540153e+16,4806325000000000.0,7.3576882e+16
D007,det5,8915810500000.0,40567296700000.0,1737554970000000.0,3095951750000000.0,2.20733684e+16,4838034000000000.0,7.4071672e+16
D007,det6,8944300800000.0,40748005200000.0,1742021310000000.0,3102673960000000.0,2.21827935e+16,4868677300000000.0,7.4518941e+16
D007,det7,8995648000000.0,40849036300000.0,1747260460000000.0,3109574520000000.0,2.23023461e+16,4901571000000000.0,7.5029833e+16
D007,det8,9006867500000.0,40974576100000.0,1753354280000000.0,3118005930000000.0,2.24382609e+16,4939956100000000.0,7.5601837e+16
D007,det9,9054391300000.0,41132747800000.0,1759037420000000.0,3124759270000000.0,2.25529843e+16,4973279700000000.0,7.6104392e+16
D007,det10,9120445500000.0,41469087800000.0,1772941480000000.0,3141040590000000.0,2.2756502e+16,5030321400000000.0,7.6952361e+16
D007,det11,9195438600000.0,41803577000000.0,1786196140000000.0,3156547370000000.0,2.29273778e+16,5080262400000000.0,7.7685764e+16
D007,det12,9238492200000.0,42089101000000.0,1800795880000000.0,3171853050000000.0,2.30769171e+16,5122408800000000.0,7.8332562e+16
D007,det13,9285266000000.0,42406527000000.0,1814371880000000.0,3188276350000000.0,2.32127236e+16,5162316900000000.0,7.8904512e+16
D007,det14,9389127900000.0,42732864000000.0,1829242570000000.0,3203224200000000.0,2.33391862e+16,5198123400000000.0,7.9445368e+16
D007,det15,9483574400000.0,43352252000000.0,1859136170000000.0,3237443700000000.0,2.35752269e+16,5266710700000000.0,8.0449618e+16
D007,det16,9669016900000.0,44049516000000.0,1890973560000000.0,3272327300000000.0,2.37901168e+16,5327109600000000.0,8.1329638e+16
D007,det17,9826556200000.0,44720213000000.0,1922257080000000.0,3308140710000000.0,2.399632e+16,5387064200000000.0,8.2194908e+16
D007,det18,9959602200000.0,45568075000000.0,1956866010000000.0,3345871800000000.0,2.41861393e+16,5439332700000000.0,8.2978475e+16
D007,det19,10113759500000.0,46277140000000.0,1991497200000000.0,3384526780000000.0,2.43739839e+16,5492386100000000.0,8.3759104e+16
D007,det20,10299085900000.0,47094454000000.0,2028651290000000.0,3425890690000000.0,2.45573162e+16,5543410200000000.0,8.4496005e+16
D007,det21,10636001800000.0,48747055000000.0,2106736720000000.0,3512350600000000.0,2.49067061e+16,5640679800000000.0,8.5884989e+16
D007,det22,11039486600000.0,50757111000000.0,2189509070000000.0,3608444900000000.0,2.52536476e+16,5734270700000000.0,8.7248008e+16
D007,det23,11714605800000.0,53802885000000.0,2330184980000000.0,3766257000000000.0,2.57631147e+16,5868996900000000.0,8.9171361e+16
D007,det24,12758912300000.0,58810418000000.0,2548864650000000.0,4010015600000000.0,2.64584484e+16,6046668100000000.0,9.1696204e+16
D007,det25,14019538400000.0,64761540000000.0,2805635870000000.0,4298160800000000.0,2.71820167e+16,6225118400000000.0,9.4245173e+16
D008,det0,8695350500000.0,39683471100000.0,1708484350000000.0,3008066730000000.0,2.09261402e+16,4563657800000000.0,6.991814e+16
D008,det1,8690085300000.0,39606677300000.0,1695173770000000.0,3035295680000000.0,2.12869912e+16,4648680800000000.0,7.1201146e+16
D008,det2,8704798400000.0,39648092400000.0,1697813380000000.0,3040097300000000.0,2.14813569e+16,4700564500000000.0,7.2006885e+16
D008,det3,8717367600000.0,39668904400000.0,1700549330000000.0,3044819920000000.0,2.16381072e+16,4744088100000000.0,7.2674131e+16
D008,det4,8756633400000.0,39844482300000.0,1703987570000000.0,3050869660000000.0,2.17689753e+16,4780188100000000.0,7.3232017e+16
D008,det5,8795822200000.0,39899655100000.0,1706495420000000.0,3055216230000000.0,2.18883771e+16,4814767600000000.0,7.3737421e+16
D008,det6,8792186900000.0,39991897700000.0,1710878580000000.0,3060174110000000.0,2.19930658e+16,4842471100000000.0,7.4161624e+16
D008,det7,8819614000000.0,40112479600000.0,1714712700000000.0,3066538450000000.0,2.21142497e+16,4876957400000000.0,7.4671955e+16
D008,det8,8827292700000.0,40221103600000.0,1720244150000000.0,3074851920000000.0,2.2243262e+16,4913735300000000.0,7.5226316e+16
D008,det9,8893052800000.0,40392724300000.0,1726580190000000.0,3082092830000000.0,2.23607875e+16,4946552400000000.0,7.5729106e+16
D008,det10,8938332600000.0,40672581400000.0,1739937230000000.0,3097037300000000.0,2.2558286e+16,5003827800000000.0,7.6571293e+16
D008,det11,9028391500000.0,40998420600000.0,1752780940000000.0,3112839520000000.0,2.27252477e+16,5050147100000000.0,7.7274033e+16
D008,det12,9039952000000.0,41146990000000.0,1765678150000000.0,3127465790000000.0,2.28723628e+16,5092358000000000.0,7.7887247e+16
D008,det13,9126264000000.0,41540855000000.0,1779909960000000.0,3142958100000000.0,2.30091301e+16,5132098700000000.0,7.8483398e+16
D008,det14,9198780400000.0,41919575000000.0,1794089440000000.0,3158987680000000.0,2.31353579e+16,5168042100000000.0,7.9019702e+16
D008,det15,9337915900000.0,42500510000000.0,1822238940000000.0,3190493190000000.0,2.33645447e+16,5234297800000000.0,7.9995472e+16
D008,det16,9443506100000.0,43139201000000.0,1852638760000000.0,3224828180000000.0,2.35771106e+16,5294945000000000.0,8.0885699e+16
